scenario,scenario_label,replicate,seed,step,total_output,mean_farmer_profit_before_subsidy,mean_farmer_profit_after_subsidy,mean_farmer_subsidy,avg_environment,avg_quality,share_I,share_O,share_S,clustering_IS
policy_results,Policy: results subsidy,4,70,20,154.75961518946974,1.0999754111325624,1.2453887444658962,0.14541333333333337,-0.3434999999999999,0.46736484482298374,0.4675,0.2025,0.33,0.8461538461538461
policy_results,Policy: results subsidy,4,70,21,146.36179874438363,1.0050455099894442,1.1472588433227773,0.14221333333333333,-0.327975,0.46080534482298374,0.4325,0.21,0.3575,0.8612167300380228
policy_results,Policy: results subsidy,4,70,22,133.14780161765003,0.9261588591417664,1.0646388591417666,0.13848000000000002,-0.31,0.45460534482298376,0.42,0.1525,0.4275,0.8623693379790941
policy_results,Policy: results subsidy,4,70,23,124.37835860443404,0.8693390774861981,1.0036324108195314,0.13429333333333335,-0.290875,0.44878784482298373,0.41,0.1175,0.4725,0.8784893267651889
policy_results,Policy: results subsidy,4,70,24,115.41677172305697,0.8271621953322333,0.9576155286655665,0.1304533333333333,-0.269775,0.4433923448229837,0.395,0.085,0.52,0.8948995363214838
policy_results,Policy: results subsidy,4,70,25,109.2761579346695,0.7937498184563639,0.9220164851230306,0.12826666666666667,-0.24692499999999998,0.43845384482298383,0.3725,0.08,0.5475,0.8943338437978561
market,Market,5,71,0,191.568410416329,-0.6486812337307264,-0.6486812337307264,0.0,0.0,0.3991008550340187,1.0,0.0,0.0,1.0
market,Market,5,71,1,108.82749614090173,1.3383019517024672,1.3383019517024672,0.0,0.02027500000000001,0.3995063550340187,0.355,0.0225,0.6225,0.9346938775510204
market,Market,5,71,2,108.66893000680912,1.3315000467690887,1.3315000467690887,0.0,0.04055,0.4003173550340188,0.355,0.0225,0.6225,0.9346938775510204
market,Market,5,71,3,108.34049000680913,1.3178060467690884,1.3178060467690884,0.0,0.060824999999999976,0.4015338550340187,0.355,0.0225,0.6225,0.9346938775510204
market,Market,5,71,4,108.3776195069106,1.297671010948546,1.297671010948546,0.0,0.08082500000000004,0.40315035503401875,0.3575,0.0225,0.62,0.9319727891156463
market,Market,5,71,5,108.27586716246391,1.2717152621755394,1.2717152621755394,0.0,0.10054999999999997,0.4051613550340187,0.36,0.0225,0.6175,0.9292517006802721
market,Market,5,71,6,107.51861952531034,1.2403208066094409,1.2403208066094409,0.0,0.12027499999999999,0.4075668550340187,0.36,0.0225,0.6175,0.927891156462585
market,Market,5,71,7,107.63260599360183,1.2037598222057904,1.2037598222057904,0.0,0.13997499999999996,0.41036635503401875,0.3575,0.0325,0.61,0.9224376731301939
market,Market,5,71,8,111.00134307706922,1.1634536374041669,1.1634536374041669,0.0,0.1576,0.41351835503401874,0.375,0.0375,0.5875,0.9011142061281338
market,Market,5,71,9,112.7579363504823,1.1205597957073168,1.1205597957073168,0.0,0.17397500000000005,0.4169978550340187,0.385,0.0425,0.5725,0.8948106591865358
market,Market,5,71,10,113.12729779740975,1.0768306798077403,1.0768306798077403,0.0,0.18972500000000003,0.4207923550340187,0.39,0.045,0.565,0.8555240793201133
market,Market,5,71,11,114.95852123020039,1.0316735350018122,1.0316735350018122,0.0,0.2040250000000001,0.4248728550340187,0.4025,0.0475,0.55,0.8445078459343794
market,Market,5,71,12,119.46496455086145,0.9901408330796078,0.9901408330796078,0.0,0.21602500000000013,0.4291933550340187,0.42,0.06,0.52,0.8123167155425219
market,Market,5,71,13,123.3222589491048,0.9565361930791065,0.9565361930791065,0.0,0.22555000000000014,0.43370435503401866,0.4425,0.06,0.4975,0.7927007299270074
market,Market,5,71,14,129.79551300358614,0.9303636785153355,0.9303636785153355,0.0,0.23142500000000013,0.43833285503401875,0.475,0.0625,0.4625,0.7997076023391813
market,Market,5,71,15,133.1751167992301,0.912771950250261,0.912771950250261,0.0,0.23517500000000016,0.4430363550340187,0.495,0.06,0.445,0.7865497076023392
market,Market,5,71,16,137.27423122188546,0.9073605486508354,0.9073605486508354,0.0,0.23705000000000012,0.4477773550340187,0.51,0.0675,0.4225,0.7917282127031019
market,Market,5,71,17,142.90110769063844,0.9079550350819142,0.9079550350819142,0.0,0.23085000000000006,0.4523943550340187,0.535,0.07,0.395,0.8008915304606241
market,Market,5,71,18,145.93985004437042,0.9153247487295813,0.9153247487295813,0.0,0.2139,0.4566723550340187,0.5575,0.0575,0.385,0.8038067349926794
market,Market,5,71,19,149.1124520255684,0.9326143925551683,0.9326143925551683,0.0,0.196275,0.4605978550340187,0.58,0.045,0.375,0.8085714285714286
market,Market,5,71,20,151.83425727836658,0.958376585807936,0.958376585807936,0.0,0.179,0.46417785503401876,0.59,0.045,0.365,0.8183118741058655
market,Market,5,71,21,153.1302155588982,0.9907508264131109,0.9907508264131109,0.0,0.16895000000000007,0.4675568550340187,0.5925,0.045,0.3625,0.8231098430813124
market,Market,5,71,22,160.6064167813272,1.0338986643241725,1.0338986643241725,0.0,0.157875,0.4707143550340187,0.6125,0.06,0.3275,0.8252569750367107
market,Market,5,71,23,164.88502662659732,1.0860073604913554,1.0860073604913554,0.0,0.146675,0.4736478550340187,0.625,0.0625,0.3125,0.8250728862973761
market,Market,5,71,24,169.48654971237517,1.1463595773510735,1.1463595773510735,0.0,0.13482500000000003,0.47634435503401873,0.64,0.0625,0.2975,0.8411078717201166
market,Market,5,71,25,176.96683720607197,1.2142095647023694,1.2142095647023694,0.0,0.12132499999999999,0.4787708550340187,0.67,0.06,0.27,0.8453757225433526
policy_conversion,Policy: conversion subsidy,5,71,0,191.568410416329,-0.6486812337307264,-0.6486812337307264,0.0,0.0,0.3991008550340187,1.0,0.0,0.0,1.0
policy_conversion,Policy: conversion subsidy,5,71,1,113.36693730414136,1.1505091396414562,1.5291758063081224,0.37866666666666665,0.033125,0.3997633550340187,0.1475,0.355,0.4975,1.0
policy_conversion,Policy: conversion subsidy,5,71,2,113.18042089730899,1.1480226452731384,1.5293559786064717,0.3813333333333333,0.06645,0.40109235503401874,0.145,0.3575,0.4975,1.0
policy_conversion,Policy: conversion subsidy,5,71,3,113.02427254674791,1.1458030365656373,1.5298030365656377,0.384,0.09997499999999998,0.4030918550340188,0.1425,0.36,0.4975,1.0
policy_conversion,Policy: conversion subsidy,5,71,4,108.95960970240195,1.3319373973816644,1.3372707307149978,0.005333333333333333,0.120375,0.40549935503401874,0.3525,0.0275,0.62,0.9339752407152683
policy_conversion,Policy: conversion subsidy,5,71,5,96.37675689067095,1.204145458233085,1.4361454582330846,0.23200000000000007,0.15722499999999998,0.4086438550340188,0.145,0.24,0.615,0.9905123339658444
policy_conversion,Policy: conversion subsidy,5,71,6,97.1457195995995,1.1926012083962472,1.432601208396247,0.24000000000000002,0.19404999999999997,0.4125248550340187,0.1425,0.25,0.6075,0.9922928709055877
policy_conversion,Policy: conversion subsidy,5,71,7,98.19353373321508,1.1817225708489114,1.429722570848911,0.24800000000000003,0.23045,0.41713385503401873,0.145,0.255,0.6,0.98635477582846
policy_conversion,Policy: conversion subsidy,5,71,8,112.64512339856145,1.2898334480966847,1.3325001147633517,0.04266666666666667,0.250475,0.4221433550340187,0.345,0.0675,0.5875,0.9433681073025335
policy_conversion,Policy: conversion subsidy,5,71,9,101.55384953047411,1.1484838543742002,1.423150521040867,0.27466666666666667,0.28625,0.42786835503401877,0.1425,0.285,0.5725,0.9755600814663951
policy_conversion,Policy: conversion subsidy,5,71,10,105.02735158902057,1.140895205497094,1.428895205497094,0.28800000000000003,0.32062500000000005,0.43428085503401875,0.1525,0.295,0.5525,0.9644351464435147
policy_conversion,Policy: conversion subsidy,5,71,11,110.08111659361005,1.1313233958671935,1.4406567292005268,0.30933333333333335,0.3531000000000002,0.4413428550340187,0.165,0.3125,0.5225,0.9458874458874459
policy_conversion,Policy: conversion subsidy,5,71,12,130.73282319869784,1.257744689880346,1.3884113565470126,0.13066666666666665,0.3675500000000001,0.4486938550340187,0.3725,0.1525,0.475,0.9432624113475178
policy_conversion,Policy: conversion subsidy,5,71,13,127.93303486083285,1.1268355157375383,1.5135021824042048,0.38666666666666666,0.3955250000000002,0.4566043550340187,0.18,0.4075,0.4125,0.9333333333333333
policy_conversion,Policy: conversion subsidy,5,71,14,134.8363395733543,1.1501270124498175,1.5687936791164843,0.4186666666666667,0.42177500000000007,0.4650398550340188,0.1875,0.4375,0.375,0.9258160237388724
policy_conversion,Policy: conversion subsidy,5,71,15,144.05036590488552,1.1859261960746192,1.6232595294079528,0.4373333333333333,0.4446750000000002,0.47393335503401873,0.2125,0.4575,0.33,0.9177631578947368
policy_conversion,Policy: conversion subsidy,5,71,16,162.83265213077772,1.3513379857232548,1.6313379857232553,0.28,0.45185000000000025,0.48297035503401875,0.395,0.3125,0.2925,0.9537712895377128
policy_conversion,Policy: conversion subsidy,5,71,17,156.60846373492808,1.2729636610107051,1.779630327677372,0.5066666666666667,0.4676750000000001,0.4923238550340187,0.21,0.5275,0.2625,0.9372549019607843
policy_conversion,Policy: conversion subsidy,5,71,18,164.5519332004313,1.3116929541092053,1.866359620775872,0.5546666666666666,0.47252500000000003,0.5017743550340187,0.225,0.55,0.225,0.9155555555555556
policy_conversion,Policy: conversion subsidy,5,71,19,169.78214219789032,1.387472547171142,1.9874725471711419,0.6,0.47865,0.5113473550340187,0.2175,0.5825,0.2,0.9054726368159204
policy_conversion,Policy: conversion subsidy,5,71,20,186.53765326980553,1.5928837406346825,2.048883740634682,0.456,0.4722000000000001,0.5207913550340187,0.38,0.445,0.175,0.9477351916376306
policy_conversion,Policy: conversion subsidy,5,71,21,181.26754680073233,1.5624252469485305,2.2237585802818645,0.6613333333333333,0.48112500000000014,0.5304138550340187,0.215,0.6325,0.1525,0.8827160493827161
policy_conversion,Policy: conversion subsidy,5,71,22,192.72901677724485,1.670375833851156,2.33170916718449,0.6613333333333334,0.4882000000000001,0.5401778550340187,0.245,0.6475,0.1075,0.8721804511278195
policy_conversion,Policy: conversion subsidy,5,71,23,203.3127754453723,1.8330206263805666,2.489020626380567,0.656,0.4929500000000001,0.5500368550340188,0.2825,0.6425,0.075,0.890625
policy_conversion,Policy: conversion subsidy,5,71,24,220.4436635834792,2.0880019358956874,2.6133352692290206,0.5253333333333333,0.48572500000000013,0.5597513550340188,0.43,0.52,0.05,0.9669811320754716
policy_conversion,Policy: conversion subsidy,5,71,25,222.71364889106135,2.171393018786638,2.8220596854533047,0.6506666666666667,0.4853750000000001,0.5694588550340187,0.35,0.6275,0.0225,0.9847328244274809
policy_results,Policy: results subsidy,5,71,0,191.568410416329,-0.6486812337307264,-0.6486812337307264,0.0,0.0,0.3991008550340187,1.0,0.0,0.0,1.0
policy_results,Policy: results subsidy,5,71,1,108.31277168791549,1.338292498014073,1.3790124980140726,0.04072,0.020550000000000006,0.39951185503401865,0.3525,0.0225,0.625,0.9346938775510204
policy_results,Policy: results subsidy,5,71,2,108.14843168791548,1.3314404980140728,1.4128804980140726,0.08144,0.04110000000000001,0.40033385503401875,0.3525,0.0225,0.625,0.9346938775510204
policy_results,Policy: results subsidy,5,71,3,107.81975168791548,1.3177364980140724,1.4398964980140727,0.12215999999999999,0.061649999999999976,0.40156685503401873,0.3525,0.0225,0.625,0.9346938775510204
policy_results,Policy: results subsidy,5,71,4,107.35790484336697,1.2980730783640768,1.4603664116974102,0.16229333333333334,0.08220000000000002,0.40321085503401877,0.3525,0.0225,0.625,0.9346938775510204
policy_results,Policy: results subsidy,5,71,5,107.14081978700759,1.2723778520419897,1.4741378520419899,0.20176000000000005,0.10267499999999999,0.4052643550340187,0.3525,0.025,0.6225,0.93296853625171
policy_results,Policy: results subsidy,5,71,6,106.39831041333272,1.241717632869233,1.4822242995358998,0.24050666666666667,0.12315,0.4077273550340187,0.3525,0.025,0.6225,0.9302325581395349
policy_results,Policy: results subsidy,5,71,7,107.4382292522726,1.2062874646201565,1.4846874646201564,0.27840000000000004,0.14325,0.4105923550340188,0.3525,0.0375,0.61,0.9315642458100558
policy_results,Policy: results subsidy,5,71,8,108.52635227476792,1.1671001002789054,1.4820067669455725,0.31490666666666667,0.16225,0.41383735503401864,0.3625,0.0375,0.6,0.9191073919107392
policy_results,Policy: results subsidy,5,71,9,109.67271002611683,1.1260607129543323,1.4755807129543321,0.34952000000000005,0.180475,0.4174468550340187,0.3675,0.045,0.5875,0.898876404494382
policy_results,Policy: results subsidy,5,71,10,109.93084327847029,1.0838953020337125,1.4665619687003792,0.38266666666666677,0.19880000000000003,0.42142285503401866,0.3625,0.06,0.5775,0.873015873015873
policy_results,Policy: results subsidy,5,71,11,112.48311794875478,1.0429517963609254,1.4562051296942584,0.41325333333333336,0.2152000000000001,0.4257268550340187,0.38,0.06,0.56,0.8532374100719424
policy_results,Policy: results subsidy,5,71,12,115.41275625625238,1.004775017355059,1.4454150173550588,0.4406400000000001,0.23032500000000009,0.4303333550340187,0.3875,0.075,0.5375,0.8221225710014948
policy_results,Policy: results subsidy,5,71,13,119.24872011347648,0.9778509266726064,1.440197593339273,0.4623466666666668,0.24265000000000017,0.4351863550340187,0.415,0.0675,0.5175,0.7949852507374632
policy_results,Policy: results subsidy,5,71,14,127.86333414823932,0.9592348369110107,1.4385415035776776,0.4793066666666668,0.2504250000000001,0.4401948550340187,0.455,0.0725,0.4725,0.7943368107302533
policy_results,Policy: results subsidy,5,71,15,132.70917900395355,0.9469583333559445,1.4389583333559448,0.49200000000000027,0.2559750000000002,0.44531435503401867,0.4725,0.0825,0.445,0.7929984779299848
policy_results,Policy: results subsidy,5,71,16,138.63138548538382,0.9512704499686774,1.4505771166353443,0.4993066666666668,0.25830000000000014,0.4504803550340187,0.5025,0.08,0.4175,0.794251134644478
policy_results,Policy: results subsidy,5,71,17,144.7581786056595,0.9605199754767612,1.4580133088100948,0.49749333333333345,0.25205000000000005,0.4555213550340187,0.5325,0.0775,0.39,0.8036253776435045
policy_results,Policy: results subsidy,5,71,18,149.15758065641822,0.976018828434214,1.4591121617675475,0.4830933333333334,0.23490000000000003,0.46021935503401873,0.55,0.08,0.37,0.8097412480974124
policy_results,Policy: results subsidy,5,71,19,150.07788700752118,1.0022699430865905,1.468776609753257,0.46650666666666674,0.21772499999999997,0.4645738550340187,0.5675,0.0575,0.375,0.808199121522694
policy_results,Policy: results subsidy,5,71,20,154.56097413736592,1.03867702540197,1.4858503587353031,0.4471733333333333,0.199625,0.4685663550340188,0.5975,0.04,0.3625,0.8139204545454546
policy_results,Policy: results subsidy,5,71,21,156.19652423784498,1.0792918533681675,1.508118520034834,0.4288266666666667,0.1884,0.47233435503401877,0.6025,0.0375,0.36,0.8248587570621468
policy_results,Policy: results subsidy,5,71,22,162.199977863049,1.1294630618389048,1.5392763951722384,0.40981333333333336,0.17679999999999998,0.4758703550340187,0.62,0.045,0.335,0.8333333333333334
policy_results,Policy: results subsidy,5,71,23,167.77827632760216,1.1889607810693008,1.5803474477359678,0.39138666666666666,0.165,0.4791703550340187,0.625,0.065,0.31,0.8446745562130178
policy_results,Policy: results subsidy,5,71,24,173.33854142226812,1.2572327058346706,1.6284593725013372,0.37122666666666665,0.15209999999999999,0.48221235503401877,0.6475,0.06,0.2925,0.8569343065693431
policy_results,Policy: results subsidy,5,71,25,177.11617425391964,1.330100270075892,1.6811669367425586,0.3510666666666666,0.13927499999999998,0.48499785503401877,0.6625,0.0525,0.285,0.8625180897250362
